image,split,symbol,timeframe,start_ts,end_ts,bars,img_w,img_h,y_head_and_shoulders,p_head_and_shoulders,lf_votes_head_and_shoulders,lf_total_head_and_shoulders,head_and_shoulders_cnt,head_and_shoulders_confirmed_cnt,y_inverse_head_and_shoulders,p_inverse_head_and_shoulders,lf_votes_inverse_head_and_shoulders,lf_total_inverse_head_and_shoulders,inverse_head_and_shoulders_cnt,inverse_head_and_shoulders_confirmed_cnt,p_double_top,lf_votes_double_top,lf_total_double_top,y_double_top,double_top_cnt,double_top_confirmed_cnt,p_double_bottom,lf_votes_double_bottom,lf_total_double_bottom,y_double_bottom,double_bottom_cnt,double_bottom_confirmed_cnt,y_descending_triangle,p_descending_triangle,lf_votes_descending_triangle,lf_total_descending_triangle,descending_triangle_cnt,descending_triangle_confirmed_cnt
ETH-USD_1h_1759334400_1759906800_42.png,test,ETH-USD,1h,2025-10-01T16:00:00+00:00,2025-10-08T07:00:00+00:00,160,960,640,0,,,,0,0,0,,,,0,0,0.8333,10,12,-1,2,0,0.8333,5,6,-1,1,0,0,,,,0,0
ETH-USD_1h_1759478400_1760050800_42.png,test,ETH-USD,1h,2025-10-03T08:00:00+00:00,2025-10-09T23:00:00+00:00,160,960,640,0,,,,0,0,0,,,,0,0,0.8333,10,12,-1,4,0,0.8333,10,12,-1,2,0,0,,,,0,0
ETH-USD_1h_1759622400_1760194800_42.png,test,ETH-USD,1h,2025-10-05T00:00:00+00:00,2025-10-11T15:00:00+00:00,160,960,640,0,,,,0,0,0,,,,0,0,0.9167,11,12,1,2,1,0.8333,5,6,-1,1,0,0,,,,0,0
ETH-USD_1h_1759766400_1760338800_42.png,test,ETH-USD,1h,2025-10-06T16:00:00+00:00,2025-10-13T07:00:00+00:00,160,960,640,0,,,,0,0,0,,,,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,,,,0,0
ETH-USD_1h_1759910400_1760482800_42.png,test,ETH-USD,1h,2025-10-08T08:00:00+00:00,2025-10-14T23:00:00+00:00,160,960,640,0,,,,0,0,0,,,,0,0,0.8333,5,6,-1,1,0,0.6667,4,6,-1,1,0,0,,,,0,0
ETH-USD_1h_1760054400_1760626800_42.png,test,ETH-USD,1h,2025-10-10T00:00:00+00:00,2025-10-16T15:00:00+00:00,160,960,640,0,,,,0,0,0,,,,0,0,0.8333,10,12,-1,2,0,0.6667,4,6,-1,1,0,0,,,,0,0
ETH-USD_1h_1760198400_1760770800_42.png,test,ETH-USD,1h,2025-10-11T16:00:00+00:00,2025-10-18T07:00:00+00:00,160,960,640,0,,,,0,0,0,,,,0,0,0.75,9,12,-1,2,0,0.6667,4,6,-1,1,0,0,,,,0,0
ETH-USD_1h_1760342400_1760914800_42.png,test,ETH-USD,1h,2025-10-13T08:00:00+00:00,2025-10-19T23:00:00+00:00,160,960,640,0,,,,0,0,0,,,,0,0,0.8333,10,12,-1,3,0,0.6667,4,6,-1,1,0,0,,,,0,0
ETH-USD_1h_1760486400_1761058800_42.png,test,ETH-USD,1h,2025-10-15T00:00:00+00:00,2025-10-21T15:00:00+00:00,160,960,640,0,,,,0,0,0,,,,0,0,0.9167,11,12,1,3,1,0.75,9,12,-1,2,0,0,,,,0,0
ETH-USD_1h_1760630400_1761202800_42.png,test,ETH-USD,1h,2025-10-16T16:00:00+00:00,2025-10-23T07:00:00+00:00,160,960,640,0,,,,0,0,0,,,,0,0,0.75,9,12,-1,2,0,0.8333,10,12,-1,2,0,0,,,,0,0
ETH-USD_1h_1760774400_1761346800_42.png,test,ETH-USD,1h,2025-10-18T08:00:00+00:00,2025-10-24T23:00:00+00:00,160,960,640,0,,,,0,0,0,,,,0,0,0.8333,10,12,-1,2,0,0.8333,5,6,-1,1,0,0,,,,0,0
ETH-USD_1h_1760918400_1761490800_42.png,test,ETH-USD,1h,2025-10-20T00:00:00+00:00,2025-10-26T15:00:00+00:00,160,960,640,0,,,,0,0,0,,,,0,0,0.8333,10,12,-1,3,0,0.8333,10,12,-1,2,0,0,,,,0,0
ETH-USD_1h_1761062400_1761634800_42.png,test,ETH-USD,1h,2025-10-21T16:00:00+00:00,2025-10-28T07:00:00+00:00,160,960,640,0,,,,0,0,0,,,,0,0,0.75,9,12,-1,2,0,0.8333,5,6,-1,1,0,0,,,,0,0
ETH-USD_1h_1761206400_1761778800_42.png,test,ETH-USD,1h,2025-10-23T08:00:00+00:00,2025-10-29T23:00:00+00:00,160,960,640,0,,,,0,0,0,,,,0,0,0.6667,4,6,-1,1,0,0.0,0,0,0,0,0,0,,,,0,0
GOOGL_1h_1752593400_1755264600_42.png,test,GOOGL,1h,2025-07-15T15:30:00+00:00,2025-08-15T13:30:00+00:00,160,960,640,0,,,,0,0,0,,,,0,0,0.8333,10,12,-1,2,0,0.8333,5,6,-1,1,0,0,,,,0,0
GOOGL_1h_1753277400_1755887400_42.png,test,GOOGL,1h,2025-07-23T13:30:00+00:00,2025-08-22T18:30:00+00:00,160,960,640,0,,,,0,0,0,,,,0,0,0.8333,10,12,-1,2,0,0.0,0,0,0,0,0,0,,,,0,0
GOOGL_1h_1753900200_1756830600_42.png,test,GOOGL,1h,2025-07-30T18:30:00+00:00,2025-09-02T16:30:00+00:00,160,960,640,0,,,,0,0,0,,,,0,0,0.75,9,12,-1,2,0,0.8333,5,6,-1,1,0,0,,,,0,0
GOOGL_1h_1754584200_1757514600_42.png,test,GOOGL,1h,2025-08-07T16:30:00+00:00,2025-09-10T14:30:00+00:00,160,960,640,0,,,,0,0,0,,,,0,0,0.8333,5,6,-1,1,0,0.8333,5,6,-1,1,0,0,,,,0,0
GOOGL_1h_1755268200_1758137400_42.png,test,GOOGL,1h,2025-08-15T14:30:00+00:00,2025-09-17T19:30:00+00:00,160,960,640,0,,,,0,0,0,,,,0,0,0.8333,5,6,-1,1,0,0.8333,5,6,-1,1,0,0,,,,0,0
GOOGL_1h_1755891000_1758821400_42.png,test,GOOGL,1h,2025-08-22T19:30:00+00:00,2025-09-25T17:30:00+00:00,160,960,640,0,,,,0,0,0,,,,0,0,0.8333,5,6,-1,1,0,0.8333,5,6,-1,1,0,0,,,,0,0
GOOGL_1h_1756834200_1759505400_42.png,test,GOOGL,1h,2025-09-02T17:30:00+00:00,2025-10-03T15:30:00+00:00,160,960,640,0,,,,0,0,0,,,,0,0,0.8333,5,6,-1,1,0,0.8333,5,6,-1,1,0,1,,,,1,1
GOOGL_1h_1757518200_1760362200_42.png,test,GOOGL,1h,2025-09-10T15:30:00+00:00,2025-10-13T13:30:00+00:00,160,960,640,0,,,,0,0,0,,,,0,0,0.8333,10,12,-1,2,0,0.8333,5,6,-1,1,0,0,,,,0,0
GOOGL_1h_1758202200_1760985000_42.png,test,GOOGL,1h,2025-09-18T13:30:00+00:00,2025-10-20T18:30:00+00:00,160,960,640,0,,,,0,0,0,,,,0,0,0.8333,10,12,-1,2,0,0.8333,5,6,-1,1,0,0,,,,0,0
GOOGL_1h_1758825000_1761669000_42.png,test,GOOGL,1h,2025-09-25T18:30:00+00:00,2025-10-28T16:30:00+00:00,160,960,640,0,,,,0,0,0,,,,0,0,0.8333,10,12,-1,3,0,0.75,9,12,-1,3,0,0,,,,0,0
NVDA_1h_1752593400_1755264600_42.png,test,NVDA,1h,2025-07-15T15:30:00+00:00,2025-08-15T13:30:00+00:00,160,960,640,0,,,,0,0,0,,,,0,0,0.8333,10,12,-1,2,0,0.8333,5,6,-1,1,0,0,,,,0,0
NVDA_1h_1753277400_1755887400_42.png,test,NVDA,1h,2025-07-23T13:30:00+00:00,2025-08-22T18:30:00+00:00,160,960,640,0,,,,0,0,0,,,,0,0,0.8333,10,12,-1,2,0,0.8333,5,6,-1,1,0,0,,,,0,0
NVDA_1h_1753900200_1756830600_42.png,test,NVDA,1h,2025-07-30T18:30:00+00:00,2025-09-02T16:30:00+00:00,160,960,640,0,,,,0,0,0,,,,0,0,0.8333,10,12,-1,2,0,0.8333,5,6,-1,1,0,0,,,,0,0
NVDA_1h_1754584200_1757514600_42.png,test,NVDA,1h,2025-08-07T16:30:00+00:00,2025-09-10T14:30:00+00:00,160,960,640,0,,,,0,0,0,,,,0,0,0.8333,5,6,-1,1,0,0.8333,5,6,-1,1,0,0,,,,0,0
NVDA_1h_1755268200_1758137400_42.png,test,NVDA,1h,2025-08-15T14:30:00+00:00,2025-09-17T19:30:00+00:00,160,960,640,0,,,,0,0,0,,,,0,0,0.8333,10,12,-1,2,0,0.8333,5,6,-1,1,0,0,,,,0,0
NVDA_1h_1755891000_1758821400_42.png,test,NVDA,1h,2025-08-22T19:30:00+00:00,2025-09-25T17:30:00+00:00,160,960,640,0,,,,0,0,0,,,,0,0,0.8333,10,12,-1,2,0,0.8333,5,6,-1,1,0,0,,,,0,0
NVDA_1h_1756834200_1759505400_42.png,test,NVDA,1h,2025-09-02T17:30:00+00:00,2025-10-03T15:30:00+00:00,160,960,640,0,,,,0,0,0,,,,0,0,0.8333,10,12,-1,3,0,0.75,9,12,-1,2,0,0,,,,0,0
NVDA_1h_1757518200_1760362200_42.png,test,NVDA,1h,2025-09-10T15:30:00+00:00,2025-10-13T13:30:00+00:00,160,960,640,0,,,,0,0,0,,,,0,0,0.75,9,12,-1,3,0,0.75,9,12,-1,2,0,0,,,,0,0
NVDA_1h_1758202200_1760985000_42.png,test,NVDA,1h,2025-09-18T13:30:00+00:00,2025-10-20T18:30:00+00:00,160,960,640,0,,,,0,0,0,,,,0,0,0.6667,8,12,-1,3,0,0.8333,10,12,-1,2,0,0,,,,0,0
NVDA_1h_1758825000_1761669000_42.png,test,NVDA,1h,2025-09-25T18:30:00+00:00,2025-10-28T16:30:00+00:00,160,960,640,0,,,,0,0,0,,,,0,0,0.8333,10,12,-1,4,0,0.8333,5,6,-1,1,0,0,,,,0,0
QQQ_1h_1752593400_1755264600_42.png,test,QQQ,1h,2025-07-15T15:30:00+00:00,2025-08-15T13:30:00+00:00,160,960,640,0,,,,0,0,0,,,,0,0,0.8333,10,12,-1,3,0,0.8333,10,12,-1,2,0,0,,,,0,0
QQQ_1h_1753277400_1755887400_42.png,test,QQQ,1h,2025-07-23T13:30:00+00:00,2025-08-22T18:30:00+00:00,160,960,640,0,,,,0,0,0,,,,0,0,0.8333,10,12,-1,2,0,0.8333,5,6,-1,1,0,0,,,,0,0
QQQ_1h_1753900200_1756830600_42.png,test,QQQ,1h,2025-07-30T18:30:00+00:00,2025-09-02T16:30:00+00:00,160,960,640,0,,,,0,0,0,,,,0,0,0.8333,10,12,-1,2,0,0.8333,5,6,-1,1,0,0,,,,0,0
QQQ_1h_1754584200_1757514600_42.png,test,QQQ,1h,2025-08-07T16:30:00+00:00,2025-09-10T14:30:00+00:00,160,960,640,0,,,,0,0,0,,,,0,0,0.8333,10,12,-1,2,0,0.8333,5,6,-1,1,0,0,,,,0,0
QQQ_1h_1755268200_1758137400_42.png,test,QQQ,1h,2025-08-15T14:30:00+00:00,2025-09-17T19:30:00+00:00,160,960,640,0,,,,0,0,0,,,,0,0,0.8333,10,12,-1,2,0,0.8333,5,6,-1,1,0,0,,,,0,0
QQQ_1h_1755891000_1758821400_42.png,test,QQQ,1h,2025-08-22T19:30:00+00:00,2025-09-25T17:30:00+00:00,160,960,640,0,,,,0,0,0,,,,0,0,0.8333,10,12,-1,2,0,0.8333,5,6,-1,1,0,0,,,,0,0
QQQ_1h_1756834200_1759505400_42.png,test,QQQ,1h,2025-09-02T17:30:00+00:00,2025-10-03T15:30:00+00:00,160,960,640,0,,,,0,0,0,,,,0,0,0.8333,10,12,-1,2,0,0.8333,5,6,-1,1,0,0,,,,0,0
QQQ_1h_1757518200_1760362200_42.png,test,QQQ,1h,2025-09-10T15:30:00+00:00,2025-10-13T13:30:00+00:00,160,960,640,0,,,,0,0,0,,,,0,0,0.8333,10,12,-1,2,0,0.8333,10,12,-1,2,0,1,,,,1,1
QQQ_1h_1758202200_1760985000_42.png,test,QQQ,1h,2025-09-18T13:30:00+00:00,2025-10-20T18:30:00+00:00,160,960,640,0,,,,0,0,0,,,,0,0,0.8333,10,12,-1,2,0,0.8333,10,12,-1,2,0,0,,,,0,0
QQQ_1h_1758825000_1761669000_42.png,test,QQQ,1h,2025-09-25T18:30:00+00:00,2025-10-28T16:30:00+00:00,160,960,640,0,,,,0,0,0,,,,0,0,0.8333,10,12,-1,3,0,0.8333,5,6,-1,1,0,0,,,,0,0
SPY_1h_1752593400_1755264600_42.png,test,SPY,1h,2025-07-15T15:30:00+00:00,2025-08-15T13:30:00+00:00,160,960,640,0,,,,0,0,0,,,,0,0,0.8333,5,6,-1,1,0,0.8333,5,6,-1,1,0,0,,,,0,0
SPY_1h_1753277400_1755887400_42.png,test,SPY,1h,2025-07-23T13:30:00+00:00,2025-08-22T18:30:00+00:00,160,960,640,0,,,,0,0,0,,,,0,0,0.8333,10,12,-1,2,0,0.8333,5,6,-1,1,0,0,,,,0,0
SPY_1h_1753900200_1756830600_42.png,test,SPY,1h,2025-07-30T18:30:00+00:00,2025-09-02T16:30:00+00:00,160,960,640,0,,,,0,0,0,,,,0,0,0.8333,10,12,-1,2,0,0.8333,5,6,-1,1,0,0,,,,0,0
SPY_1h_1754584200_1757514600_42.png,test,SPY,1h,2025-08-07T16:30:00+00:00,2025-09-10T14:30:00+00:00,160,960,640,0,,,,0,0,0,,,,0,0,0.8333,10,12,-1,2,0,0.8333,5,6,-1,1,0,0,,,,0,0
SPY_1h_1755268200_1758137400_42.png,test,SPY,1h,2025-08-15T14:30:00+00:00,2025-09-17T19:30:00+00:00,160,960,640,0,,,,0,0,0,,,,0,0,0.8333,10,12,-1,2,0,0.8333,5,6,-1,1,0,0,,,,0,0
SPY_1h_1755891000_1758821400_42.png,test,SPY,1h,2025-08-22T19:30:00+00:00,2025-09-25T17:30:00+00:00,160,960,640,0,,,,0,0,0,,,,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,,,,0,0
SPY_1h_1756834200_1759505400_42.png,test,SPY,1h,2025-09-02T17:30:00+00:00,2025-10-03T15:30:00+00:00,160,960,640,0,,,,0,0,0,,,,0,0,0.8333,5,6,-1,1,0,0.0,0,0,0,0,0,0,,,,0,0
SPY_1h_1757518200_1760362200_42.png,test,SPY,1h,2025-09-10T15:30:00+00:00,2025-10-13T13:30:00+00:00,160,960,640,0,,,,0,0,0,,,,0,0,0.8333,5,6,-1,1,0,0.8333,5,6,-1,1,0,0,,,,0,0
SPY_1h_1758202200_1760985000_42.png,test,SPY,1h,2025-09-18T13:30:00+00:00,2025-10-20T18:30:00+00:00,160,960,640,0,,,,0,0,0,,,,0,0,0.8333,10,12,-1,2,0,0.8333,10,12,-1,2,0,0,,,,0,0
SPY_1h_1758825000_1761669000_42.png,test,SPY,1h,2025-09-25T18:30:00+00:00,2025-10-28T16:30:00+00:00,160,960,640,0,,,,0,0,0,,,,0,0,0.8333,10,12,-1,3,0,0.8333,10,12,-1,2,0,0,,,,0,0
TSLA_1h_1752593400_1755264600_42.png,test,TSLA,1h,2025-07-15T15:30:00+00:00,2025-08-15T13:30:00+00:00,160,960,640,0,,,,0,0,0,,,,0,0,0.8333,10,12,-1,2,0,0.8333,5,6,-1,1,0,0,,,,0,0
TSLA_1h_1753277400_1755887400_42.png,test,TSLA,1h,2025-07-23T13:30:00+00:00,2025-08-22T18:30:00+00:00,160,960,640,0,,,,0,0,0,,,,0,0,0.8333,10,12,-1,3,0,0.75,9,12,-1,2,0,0,,,,0,0
TSLA_1h_1753900200_1756830600_42.png,test,TSLA,1h,2025-07-30T18:30:00+00:00,2025-09-02T16:30:00+00:00,160,960,640,0,,,,0,0,0,,,,0,0,0.75,9,12,-1,2,0,0.6667,4,6,-1,1,0,0,,,,0,0
TSLA_1h_1754584200_1757514600_42.png,test,TSLA,1h,2025-08-07T16:30:00+00:00,2025-09-10T14:30:00+00:00,160,960,640,0,,,,0,0,0,,,,0,0,0.8333,10,12,-1,2,0,0.8333,5,6,-1,1,0,0,,,,0,0
TSLA_1h_1755268200_1758137400_42.png,test,TSLA,1h,2025-08-15T14:30:00+00:00,2025-09-17T19:30:00+00:00,160,960,640,0,,,,0,0,0,,,,0,0,0.75,9,12,-1,2,0,0.8333,5,6,-1,1,0,0,,,,0,0
TSLA_1h_1755891000_1758821400_42.png,test,TSLA,1h,2025-08-22T19:30:00+00:00,2025-09-25T17:30:00+00:00,160,960,640,0,,,,0,0,0,,,,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,,,,0,0
TSLA_1h_1756834200_1759505400_42.png,test,TSLA,1h,2025-09-02T17:30:00+00:00,2025-10-03T15:30:00+00:00,160,960,640,0,,,,0,0,0,,,,0,0,0.8333,5,6,-1,1,0,0.0,0,0,0,0,0,0,,,,0,0
TSLA_1h_1757518200_1760362200_42.png,test,TSLA,1h,2025-09-10T15:30:00+00:00,2025-10-13T13:30:00+00:00,160,960,640,0,,,,0,0,0,,,,0,0,0.8333,5,6,-1,1,0,0.8333,5,6,-1,1,0,0,,,,0,0
TSLA_1h_1758202200_1760985000_42.png,test,TSLA,1h,2025-09-18T13:30:00+00:00,2025-10-20T18:30:00+00:00,160,960,640,0,,,,0,0,0,,,,0,0,0.8333,10,12,-1,2,0,0.8333,10,12,-1,2,0,0,,,,0,0
TSLA_1h_1758825000_1761669000_42.png,test,TSLA,1h,2025-09-25T18:30:00+00:00,2025-10-28T16:30:00+00:00,160,960,640,0,,,,0,0,0,,,,0,0,0.8333,10,12,-1,3,0,0.8333,10,12,-1,2,0,0,,,,0,0
AAPL_1h_1700058600_1703003400_42.png,train,AAPL,1h,2023-11-15T14:30:00+00:00,2023-12-19T16:30:00+00:00,160,960,640,0,,,,0,0,0,,,,0,0,0.8333,10,12,-1,3,0,0.8333,10,12,-1,2,0,0,,,,0,0
AAPL_1h_1700681400_1703773800_42.png,train,AAPL,1h,2023-11-22T19:30:00+00:00,2023-12-28T14:30:00+00:00,160,960,640,0,,,,0,0,0,,,,0,0,0.8333,10,12,-1,3,0,0.8333,10,12,-1,2,0,0,,,,0,0
AAPL_1h_1701700200_1704483000_42.png,train,AAPL,1h,2023-12-04T14:30:00+00:00,2024-01-05T19:30:00+00:00,160,960,640,0,,,,0,0,0,,,,0,0,0.8333,10,12,-1,2,0,0.8333,5,6,-1,1,0,0,,,,0,0
AAPL_1h_1702323000_1705426200_42.png,train,AAPL,1h,2023-12-11T19:30:00+00:00,2024-01-16T17:30:00+00:00,160,960,640,0,,,,0,0,0,,,,0,0,0.8333,10,12,-1,2,0,0.75,9,12,-1,2,0,0,,,,0,0
AAPL_1h_1703007000_1706110200_42.png,train,AAPL,1h,2023-12-19T17:30:00+00:00,2024-01-24T15:30:00+00:00,160,960,640,0,,,,0,0,0,,,,0,0,0.75,9,12,-1,3,0,0.6667,8,12,-1,2,0,0,,,,0,0
AAPL_1h_1703777400_1706733000_42.png,train,AAPL,1h,2023-12-28T15:30:00+00:00,2024-01-31T20:30:00+00:00,160,960,640,0,,,,0,0,0,,,,0,0,0.75,9,12,-1,2,0,0.8333,5,6,-1,1,0,0,,,,0,0
AAPL_1h_1704486600_1707417000_42.png,train,AAPL,1h,2024-01-05T20:30:00+00:00,2024-02-08T18:30:00+00:00,160,960,640,0,,,,0,0,0,,,,0,0,0.75,9,12,-1,2,0,0.8333,5,6,-1,1,0,0,,,,0,0
AAPL_1h_1705429800_1708101000_42.png,train,AAPL,1h,2024-01-16T18:30:00+00:00,2024-02-16T16:30:00+00:00,160,960,640,0,,,,0,0,0,,,,0,0,0.8333,5,6,-1,1,0,0.0,0,0,0,0,0,0,,,,0,0
AAPL_1h_1706113800_1709044200_42.png,train,AAPL,1h,2024-01-24T16:30:00+00:00,2024-02-27T14:30:00+00:00,160,960,640,0,,,,0,0,0,,,,0,0,0.8333,10,12,-1,2,0,0.8333,5,6,-1,1,0,0,,,,0,0
AAPL_1h_1706797800_1709667000_42.png,train,AAPL,1h,2024-02-01T14:30:00+00:00,2024-03-05T19:30:00+00:00,160,960,640,0,,,,0,0,0,,,,0,0,0.8333,5,6,-1,1,0,0.0,0,0,0,0,0,0,,,,0,0
AAPL_1h_1707420600_1710347400_42.png,train,AAPL,1h,2024-02-08T19:30:00+00:00,2024-03-13T16:30:00+00:00,160,960,640,0,,,,0,0,0,,,,0,0,0.8333,10,12,-1,2,0,0.8333,5,6,-1,1,0,0,,,,0,0
AAPL_1h_1708104600_1711031400_42.png,train,AAPL,1h,2024-02-16T17:30:00+00:00,2024-03-21T14:30:00+00:00,160,960,640,0,,,,0,0,0,,,,0,0,0.8333,10,12,-1,2,0,0.75,9,12,-1,3,0,0,,,,0,0
AAPL_1h_1709047800_1711654200_42.png,train,AAPL,1h,2024-02-27T15:30:00+00:00,2024-03-28T19:30:00+00:00,160,960,640,0,,,,0,0,0,,,,0,0,0.8333,10,12,-1,3,0,0.8333,10,12,-1,3,0,0,,,,0,0
AAPL_1h_1709670600_1712597400_42.png,train,AAPL,1h,2024-03-05T20:30:00+00:00,2024-04-08T17:30:00+00:00,160,960,640,0,,,,0,0,0,,,,0,0,0.8333,10,12,-1,3,0,0.8333,10,12,-1,3,0,0,,,,0,0
AAPL_1h_1710351000_1713281400_42.png,train,AAPL,1h,2024-03-13T17:30:00+00:00,2024-04-16T15:30:00+00:00,160,960,640,0,,,,0,0,0,,,,0,0,0.8333,10,12,-1,4,0,0.8333,10,12,-1,3,0,0,,,,0,0
AAPL_1h_1711035000_1713965400_42.png,train,AAPL,1h,2024-03-21T15:30:00+00:00,2024-04-24T13:30:00+00:00,160,960,640,0,,,,0,0,0,,,,0,0,0.75,9,12,-1,3,0,0.8333,10,12,-1,2,0,0,,,,0,0
AAPL_1h_1711978200_1714588200_42.png,train,AAPL,1h,2024-04-01T13:30:00+00:00,2024-05-01T18:30:00+00:00,160,960,640,0,,,,0,0,0,,,,0,0,0.8333,10,12,-1,2,0,0.8333,5,6,-1,1,0,0,,,,0,0
AAPL_1h_1712601000_1715272200_42.png,train,AAPL,1h,2024-04-08T18:30:00+00:00,2024-05-09T16:30:00+00:00,160,960,640,0,,,,0,0,0,,,,0,0,0.6667,8,12,-1,2,0,0.75,9,12,-1,2,0,0,,,,0,0
AAPL_1h_1713285000_1715956200_42.png,train,AAPL,1h,2024-04-16T16:30:00+00:00,2024-05-17T14:30:00+00:00,160,960,640,0,,,,0,0,0,,,,0,0,0.75,9,12,-1,3,0,0.75,9,12,-1,3,0,0,,,,0,0
AAPL_1h_1713969000_1716579000_42.png,train,AAPL,1h,2024-04-24T14:30:00+00:00,2024-05-24T19:30:00+00:00,160,960,640,0,,,,0,0,0,,,,0,0,0.75,9,12,-1,3,0,0.75,9,12,-1,3,0,0,,,,0,0
AAPL_1h_1714591800_1717522200_42.png,train,AAPL,1h,2024-05-01T19:30:00+00:00,2024-06-04T17:30:00+00:00,160,960,640,0,,,,0,0,0,,,,0,0,0.8333,10,12,-1,3,0,0.8333,10,12,-1,2,0,0,,,,0,0
AAPL_1h_1715275800_1718206200_42.png,train,AAPL,1h,2024-05-09T17:30:00+00:00,2024-06-12T15:30:00+00:00,160,960,640,0,,,,0,0,0,,,,0,0,0.8333,10,12,-1,2,0,0.8333,10,12,-1,2,0,0,,,,0,0
AAPL_1h_1715959800_1718976600_42.png,train,AAPL,1h,2024-05-17T15:30:00+00:00,2024-06-21T13:30:00+00:00,160,960,640,0,,,,0,0,0,,,,0,0,0.8333,5,6,-1,1,0,0.8333,5,6,-1,1,0,0,,,,0,0
AAPL_1h_1716903000_1719599400_42.png,train,AAPL,1h,2024-05-28T13:30:00+00:00,2024-06-28T18:30:00+00:00,160,960,640,0,,,,0,0,0,,,,0,0,0.8333,5,6,-1,1,0,0.8333,5,6,-1,1,0,0,,,,0,0
AAPL_1h_1717525800_1720618200_42.png,train,AAPL,1h,2024-06-04T18:30:00+00:00,2024-07-10T13:30:00+00:00,160,960,640,0,,,,0,0,0,,,,0,0,0.8333,5,6,-1,1,0,0.8333,5,6,-1,1,0,0,,,,0,0
AAPL_1h_1718209800_1721241000_42.png,train,AAPL,1h,2024-06-12T16:30:00+00:00,2024-07-17T18:30:00+00:00,160,960,640,0,,,,0,0,0,,,,0,0,0.0,0,0,0,0,0,0.8333,5,6,-1,1,0,0,,,,0,0
AAPL_1h_1718980200_1721925000_42.png,train,AAPL,1h,2024-06-21T14:30:00+00:00,2024-07-25T16:30:00+00:00,160,960,640,0,,,,0,0,0,,,,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,,,,0,0
AAPL_1h_1719603000_1722609000_42.png,train,AAPL,1h,2024-06-28T19:30:00+00:00,2024-08-02T14:30:00+00:00,160,960,640,0,,,,0,0,0,,,,0,0,0.6667,4,6,-1,1,0,0.8333,5,6,-1,1,0,0,,,,0,0
AAPL_1h_1720621800_1723231800_42.png,train,AAPL,1h,2024-07-10T14:30:00+00:00,2024-08-09T19:30:00+00:00,160,960,640,0,,,,0,0,0,,,,0,0,0.8333,10,12,-1,2,0,0.75,9,12,-1,2,0,0,,,,0,0
AAPL_1h_1721244600_1724088600_42.png,train,AAPL,1h,2024-07-17T19:30:00+00:00,2024-08-19T17:30:00+00:00,160,960,640,0,,,,0,0,0,,,,0,0,0.8333,10,12,-1,2,0,0.6667,4,6,-1,1,0,0,,,,0,0
AAPL_1h_1721928600_1724772600_42.png,train,AAPL,1h,2024-07-25T17:30:00+00:00,2024-08-27T15:30:00+00:00,160,960,640,0,,,,0,0,0,,,,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,,,,0,0
AAPL_1h_1722612600_1725543000_42.png,train,AAPL,1h,2024-08-02T15:30:00+00:00,2024-09-05T13:30:00+00:00,160,960,640,0,,,,0,0,0,,,,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,,,,0,0
AAPL_1h_1723469400_1726165800_42.png,train,AAPL,1h,2024-08-12T13:30:00+00:00,2024-09-12T18:30:00+00:00,160,960,640,0,,,,0,0,0,,,,0,0,0.8333,5,6,-1,1,0,0.0,0,0,0,0,0,0,,,,0,0
AAPL_1h_1724092200_1726849800_42.png,train,AAPL,1h,2024-08-19T18:30:00+00:00,2024-09-20T16:30:00+00:00,160,960,640,0,,,,0,0,0,,,,0,0,0.8333,10,12,-1,3,0,0.8333,5,6,-1,1,0,0,,,,0,0
AAPL_1h_1724776200_1727706600_42.png,train,AAPL,1h,2024-08-27T16:30:00+00:00,2024-09-30T14:30:00+00:00,160,960,640,0,,,,0,0,0,,,,0,0,0.8333,10,12,-1,4,0,0.8333,10,12,-1,3,0,0,,,,0,0
AAPL_1h_1725546600_1728329400_42.png,train,AAPL,1h,2024-09-05T14:30:00+00:00,2024-10-07T19:30:00+00:00,160,960,640,0,,,,0,0,0,,,,0,0,0.8333,10,12,-1,2,0,0.8333,10,12,-1,2,0,0,,,,0,0
AAPL_1h_1726169400_1729013400_42.png,train,AAPL,1h,2024-09-12T19:30:00+00:00,2024-10-15T17:30:00+00:00,160,960,640,0,,,,0,0,0,,,,0,0,0.8333,10,12,-1,3,0,0.8333,10,12,-1,3,0,0,,,,0,0
AAPL_1h_1726853400_1729697400_42.png,train,AAPL,1h,2024-09-20T17:30:00+00:00,2024-10-23T15:30:00+00:00,160,960,640,0,,,,0,0,0,,,,0,0,0.8333,10,12,-1,3,0,0.8333,10,12,-1,3,0,0,,,,0,0
AAPL_1h_1727710200_1730381400_42.png,train,AAPL,1h,2024-09-30T15:30:00+00:00,2024-10-31T13:30:00+00:00,160,960,640,0,,,,0,0,0,,,,0,0,0.8333,10,12,-1,3,0,0.8333,10,12,-1,2,0,0,,,,0,0
